date,open,high,low,close,adjclose,volume,moving_avg,increase_rate_vol,increase_rate_adjclose,AAPL_open,AAPL_high,AAPL_low,AAPL_close,AAPL_adjclose,lgchem_open,lgchem_close,lgchem_high,lgchem_low,lginnotek_open,lginnotek_close,lginnotek_high,lginnotek_low,compound,new_us_cases,new_us_deaths,new_ca_cases,new_ca_deaths
2013-07-25,24.08,24.95,24.038,24.814,24.814,26421500.0,21.31932000000001,-0.23070315912068715,0.01947411668036155,15.7393,15.7643,15.5646,15.6607,13.8237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-26,25.628,26.136,25.322,25.878,25.878,48165500.0,21.497520000000005,0.8229661449955529,0.042879019908116385,15.5464,15.7514,15.5121,15.7496,13.9022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-29,25.864,27.074,25.65,26.924,26.924,48394500.0,21.667,0.004754440418972086,0.04042043434577631,15.7429,16.0711,15.7214,15.9925,14.1165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-30,26.96,27.498,25.636,26.348,26.348,65635000.0,21.827960000000004,0.35624916054510325,-0.021393552221066727,16.07,16.3268,16.0439,16.19,14.2909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-31,26.514,26.994,26.29,26.856,26.856,31758500.0,22.00532,-0.5161346842385922,0.019280400789433834,16.2496,16.3336,16.0511,16.1618,14.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,27.0,27.304,26.526,27.11,27.11,26618000.0,22.19716,-0.16186217862934332,0.009457849270181626,16.2768,16.3143,16.1879,16.31,14.3968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-02,26.918,27.65,26.722,27.6,27.6,31349500.0,22.400199999999995,0.17775565406867533,0.018074511250461157,16.3575,16.5304,16.3093,16.5193,14.5815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-05,28.002,28.978,27.93,28.936,28.936,51003500.0,22.607999999999993,0.6269318489928069,0.04840579710144922,16.5961,16.8096,16.5054,16.7661,14.7994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-06,28.95,29.146,28.22,28.43,28.43,46272500.0,22.788279999999997,-0.09275834011391375,-0.01748686756980924,16.715,16.8532,16.5061,16.6161,14.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-07,28.378,28.39,26.472,26.846,26.846,91061000.0,22.883879999999994,0.9679291155654006,-0.055715793176222286,16.5643,16.6786,16.4918,16.6064,14.6585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-08,30.87,31.776,30.092,30.696,30.696,136234000.0,23.079279999999994,0.4960740602453301,0.14341056395738663,16.5664,16.575,16.3554,16.4646,14.6293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-09,30.48,31.19,30.25,30.6,30.6,44638500.0,23.271479999999993,-0.6723395040885535,-0.0031274433150899165,16.38,16.445,16.2018,16.2304,14.4211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-12,29.886,30.1,28.41,29.476,29.476,74561000.0,23.469959999999997,0.6703294241517972,-0.036732026143790925,16.3164,16.7375,16.3082,16.6914,14.8308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-13,29.9,29.968,28.89,29.086,29.086,43744500.0,23.681319999999996,-0.4133058837730181,-0.013231103270457342,16.8193,17.6664,16.7161,17.4846,15.5356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-14,28.544,28.968,27.61,27.872,27.872,58469000.0,23.859399999999997,0.33660231571969046,-0.041738293337000576,17.7814,18.0089,17.6214,17.8036,15.8189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-15,27.286,28.72,27.0,27.934,27.934,50896000.0,24.036599999999993,-0.1295216268449948,0.002224454649827826,17.7293,17.9429,17.4671,17.7825,15.8002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-16,28.326,28.782,28.194,28.4,28.4,35540500.0,24.215199999999996,-0.30170347375039297,0.016682179422925377,17.8625,17.9621,17.8164,17.9404,15.9405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-19,28.686,29.476,28.566,28.98,28.98,40188500.0,24.386639999999996,0.13078037731601974,0.020422535211267672,18.0121,18.3479,18.0,18.1336,16.1122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-20,29.73,29.956,29.4,29.916,29.916,32091000.0,24.584759999999996,-0.20148798785722283,0.03229813664596273,18.2039,18.2346,17.8864,17.8954,15.9005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-21,30.0,30.062,29.25,29.572,29.572,31331500.0,24.798319999999993,-0.02366707176466922,-0.011498863484423092,17.9854,18.1125,17.9,17.9414,15.9414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-22,29.844,31.496,29.628,31.42,31.42,52962000.0,25.035799999999995,0.6903755006941895,0.06249154605708111,18.035,18.0568,17.7929,17.9629,15.9605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-23,31.4,32.46,31.0,32.368,32.368,64659500.0,25.290439999999993,0.22086590385559457,0.030171865054105677,17.9739,17.9768,17.8339,17.8936,15.8989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-26,33.03,34.6,32.05,32.844,32.844,120855500.0,25.546119999999995,0.8691066277963795,0.014705882352941147,17.8839,18.2214,17.875,17.9632,15.9608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-27,32.46,33.76,32.19,33.402,33.402,87834500.0,25.805359999999997,-0.2732271183355329,0.01698940445743514,17.7857,17.9468,17.3679,17.4496,15.5045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-28,33.812,34.3,32.65,33.29,33.29,73700500.0,26.057599999999994,-0.1609162686643631,-0.0033530926291839374,17.3571,17.7071,17.3571,17.5321,15.5778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-29,32.844,33.55,32.502,33.212,33.212,47180000.0,26.303119999999993,-0.35984152074952,-0.0023430459597475473,17.5589,17.7321,17.5404,17.5607,15.6032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-30,33.274,33.842,32.792,33.8,33.8,55142000.0,26.57651999999999,0.16875794828317084,0.017704444176803377,17.5714,17.6054,17.375,17.4007,15.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-03,34.68,34.74,33.28,33.788,33.788,60305500.0,26.85407999999999,0.09364005658119039,-0.00035502958579883005,17.6107,17.8786,17.4054,17.4493,15.5041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-04,33.954,34.324,33.112,34.124,34.124,57378500.0,27.13059999999999,-0.04853620316554875,0.009944358944003955,17.8414,17.9371,17.7243,17.8104,15.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-05,34.02,34.3,33.65,33.986,33.986,33426500.0,27.400719999999993,-0.4174385876242844,-0.004044074551635366,17.8661,17.8814,17.63,17.6882,15.7164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-06,33.714,33.94,33.03,33.394,33.394,43098500.0,27.645719999999994,0.28935126321930205,-0.017418937209439146,17.8014,17.835,17.4982,17.7936,15.8101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-09,32.624,32.9,31.702,32.14,32.14,71722500.0,27.851519999999997,0.6641530447695395,-0.03755165598610522,18.0357,18.14,17.9814,18.0775,16.0623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-10,32.29,33.5,32.126,33.274,33.274,44839000.0,28.08756,-0.37482658858796053,0.035283136278780346,18.0786,18.1232,17.4821,17.6657,15.6965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-11,33.282,33.58,32.426,32.704,32.704,29162500.0,28.27292,-0.3496175204620977,-0.017130492276251737,16.6789,16.9175,16.6004,16.7039,14.8419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-12,32.8,33.352,32.102,32.986,32.986,30800000.0,28.46136,0.05615087869695671,0.008622798434442162,16.7321,16.9786,16.6432,16.8818,14.9999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-13,32.554,33.274,32.432,33.108,33.108,27006000.0,28.66256,-0.12318181818181818,0.003698538774025341,16.7621,16.8511,16.5964,16.6036,14.7527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-16,33.6,34.17,33.17,33.316,33.316,37874500.0,28.848519999999997,0.40244760423609566,0.006282469493778106,16.4643,16.4861,15.9721,16.0757,14.2837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-17,33.016,33.684,32.672,33.246,33.246,27484500.0,29.027,-0.27432705382249273,-0.0021010925681354386,15.9986,16.4182,15.9821,16.2614,14.4487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-18,33.414,33.49,32.84,33.244,33.244,27198500.0,29.19808,-0.01040586512397897,-6.015761294599182e-05,16.5421,16.6554,16.4521,16.5957,14.7457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-19,34.16,36.094,33.816,35.584,35.584,77973000.0,29.42068,1.866812508042723,0.07038864155937924,16.8107,16.9939,16.7589,16.8679,14.9875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-20,35.78,37.166,35.712,36.678,36.678,67008500.0,29.651799999999998,-0.1406191886935221,0.030744154676258822,17.0714,17.0911,16.6429,16.6932,14.8324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-23,36.896,37.096,35.422,36.222,36.222,40867000.0,29.85664,-0.3901221486826298,-0.012432520857189487,17.7179,17.7468,17.2357,17.5229,15.5695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-24,35.828,36.992,35.53,36.466,36.466,31367000.0,30.076919999999994,-0.23246139917292682,0.0067362376456297215,17.6743,17.6954,17.4221,17.4679,15.5207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25,36.712,37.26,36.1,37.048,37.048,41263500.0,30.381679999999996,0.3155067427551248,0.015960072396204703,17.4714,17.4871,17.1939,17.1975,15.2804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26,37.34,37.936,37.122,37.728,37.728,33072000.0,30.65524,-0.19851684903122616,0.018354567048153737,17.3571,17.4486,17.2821,17.365,15.4293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-27,37.504,38.256,37.286,38.18,38.18,29582000.0,30.942719999999998,-0.1055273343009192,0.011980491942323954,17.2779,17.3096,17.1686,17.2411,15.3191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-30,37.8,38.9,37.6,38.674,38.674,44623500.0,31.23748,0.508467987289568,0.012938711367207957,17.0446,17.2021,16.9432,17.0268,15.1287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-01,38.792,38.846,37.674,38.6,38.6,38779500.0,31.519759999999998,-0.13096238529026186,-0.0019134302115115598,17.0875,17.4693,17.085,17.4271,15.4845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-02,37.718,38.366,35.08,36.19,36.19,103877000.0,31.752599999999997,1.6786575381322606,-0.062435233160621856,17.3439,17.5643,17.2768,17.4843,15.5352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-03,35.01,35.938,33.6,34.662,34.662,119082500.0,31.95904,0.14637985309548793,-0.04222160817905495,17.5182,17.5839,17.1693,17.2646,15.3401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-04,35.28,36.236,34.53,36.196,36.196,72070000.0,32.186679999999996,-0.3947893267272689,0.044255957532744764,17.2807,17.3071,17.0929,17.2511,15.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-07,36.492,37.346,36.052,36.614,36.614,57428000.0,32.401399999999995,-0.2031635909532399,0.011548237374295483,17.3771,17.5946,17.3339,17.4196,15.4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-08,36.88,37.186,34.642,34.946,34.946,68786000.0,32.56184,0.19777808734415267,-0.0455563445676517,17.4979,17.5229,17.1621,17.1764,15.2617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-09,34.946,34.998,32.3,33.756,33.756,76582500.0,32.71,0.11334428517430872,-0.034052538201796996,17.3086,17.4211,17.0814,17.3782,15.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-10,34.618,35.15,33.938,34.586,34.586,44419500.0,32.8646,-0.41997845460777594,0.024588221353240854,17.5471,17.585,17.3943,17.4871,15.5378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-11,34.55,35.858,34.24,35.74,35.74,41555500.0,33.037200000000006,-0.06447618726009974,0.03336610189093863,17.3925,17.6371,17.3271,17.6004,15.6384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-14,35.0,36.5,34.83,35.944,35.944,38848000.0,33.204080000000005,-0.06515383041955938,0.005707890318970358,17.4939,17.7707,17.4768,17.7157,15.7409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-15,37.056,37.758,36.636,36.788,36.788,54892500.0,33.36112000000001,0.41300710461285006,0.02348097039839734,17.7682,17.9286,17.6971,17.81,15.8247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-16,36.98,37.46,36.418,36.712,36.712,41027000.0,33.52676,-0.2525937058796739,-0.002065891051429635,17.8854,17.9475,17.8296,17.8968,15.9018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-17,36.708,36.96,36.198,36.56,36.56,33525000.0,33.72104,-0.18285519292173447,-0.004140335585094819,17.8564,18.0279,17.8457,18.0179,16.0093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-18,36.83,37.192,36.504,36.68,36.68,29654000.0,33.840720000000005,-0.11546607009694258,0.003282275711159667,18.0711,18.1879,18.0611,18.1746,16.1486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-21,36.656,36.678,34.2,34.52,34.52,57660500.0,33.91912000000001,0.9444425709853645,-0.0588876772082878,18.2775,18.725,18.2686,18.62,16.5444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-22,34.1,35.556,33.222,34.308,34.308,56933500.0,34.01576000000001,-0.012608284700965132,-0.006141367323290941,18.8004,18.8732,18.1439,18.5668,16.4971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23,33.782,34.362,32.03,32.9,32.9,66602000.0,34.09204000000001,0.16982093143755433,-0.041039990672729426,18.5357,18.7739,18.5357,18.7486,16.6586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-24,33.0,34.9,32.566,34.63,34.63,54128500.0,34.22720000000001,-0.18728416564067146,0.05258358662613994,18.75,19.0168,18.6589,18.9968,16.8791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-25,34.842,34.9,33.36,33.932,33.932,37977500.0,34.34716000000001,-0.2983825526293912,-0.020155934161131976,18.9757,19.0439,18.7539,18.7843,16.6903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-28,34.036,34.1,32.44,32.572,32.572,39208500.0,34.43060000000001,0.03241392930024357,-0.04008016032064126,18.8943,18.9643,18.6861,18.9243,16.8147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-29,32.552,33.09,30.6,32.894,32.894,70558500.0,34.50888000000001,0.7995715214813115,0.009885791477342367,19.1525,19.2589,18.3764,18.4529,16.3958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-30,32.926,33.536,31.634,31.844,31.844,42009000.0,34.547440000000016,-0.4046216968898148,-0.03192071502401645,18.5575,18.84,18.465,18.7464,16.6567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-31,31.134,32.488,30.66,31.988,31.988,46669000.0,34.59576000000002,0.11092861053583755,0.00452204496922492,18.75,18.8389,18.6168,18.6679,16.5869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-01,32.6,33.18,32.082,32.434,32.434,35903000.0,34.61604000000002,-0.23068846557672115,0.013942728523196135,18.715,18.7429,18.4229,18.5725,16.5022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-04,33.0,35.078,32.844,35.04,35.04,65602000.0,34.669480000000014,0.8272010695485057,0.08034778319047918,18.6107,18.815,18.5289,18.8125,16.7154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-05,36.0,36.286,34.272,35.362,35.362,112335500.0,34.71984000000002,0.712379195756227,0.009189497716895055,18.735,18.8889,18.6786,18.7661,16.6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-06,30.962,32.146,29.27,30.232,30.232,155358500.0,34.65644000000002,0.3829866782984898,-0.14507098014818173,18.7196,18.745,18.5071,18.6043,16.6269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-07,28.838,29.13,27.524,27.954,27.954,111423500.0,34.549720000000015,-0.28279752958479903,-0.07535062185763425,18.5564,18.6854,18.2993,18.3032,16.3578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-08,27.296,28.12,26.464,27.59,27.59,112389500.0,34.437280000000015,0.008669625348333161,-0.01302139228732921,18.3779,18.6118,18.3068,18.5914,16.6154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-11,28.2,29.084,27.42,28.94,28.94,69988000.0,34.340080000000015,-0.37727278793837504,0.04893077201884746,18.5711,18.6311,18.3718,18.5375,16.5672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-12,28.938,28.94,27.236,27.56,27.56,74926000.0,34.21552000000001,0.07055495227753329,-0.04768486523842441,18.4882,18.7114,18.4643,18.5718,16.5979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-13,28.168,28.474,27.268,27.74,27.74,63291500.0,34.087840000000014,-0.15527987614446254,0.006531204644412181,18.5,18.6518,18.4629,18.5939,16.6177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-14,27.784,28.08,26.822,27.52,27.52,61018500.0,33.958520000000014,-0.03591319529478682,-0.007930785868781503,18.6718,18.9029,18.6382,18.8629,16.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-15,27.37,27.59,26.87,27.09,27.09,49501000.0,33.83244000000001,-0.18875423027442498,-0.01562499999999999,18.8064,18.8961,18.7318,18.7496,16.7568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-18,27.054,27.09,23.922,24.316,24.316,115691000.0,33.67596000000001,1.337144704147391,-0.10239940937615359,18.7496,18.8282,18.5071,18.5225,16.5538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-19,23.886,25.8,23.844,25.218,25.218,99081000.0,33.514840000000014,-0.14357210154636058,0.037094916927126215,18.5368,18.6921,18.4989,18.5554,16.5832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-20,25.216,25.49,23.812,24.222,24.222,69248000.0,33.34520000000001,-0.30109708218528275,-0.03949559838210796,18.5439,18.5864,18.3689,18.3929,16.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-21,24.578,24.958,24.05,24.42,24.42,59519000.0,33.17388000000001,-0.14049503234750463,0.008174386920980943,18.4857,18.6146,18.3454,18.6121,16.6339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-22,24.316,24.55,23.586,24.276,24.276,55483500.0,32.99724000000001,-0.06780187839177405,-0.005896805896805975,18.5543,18.6486,18.5189,18.5643,16.5912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-25,24.9,25.168,24.06,24.168,24.168,51336500.0,32.81428000000001,-0.07474294159524904,-0.0044488383588729835,18.6079,18.7811,18.6071,18.705,16.7169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-26,23.876,24.544,23.22,24.1,24.1,69427500.0,32.63136000000001,0.35240033894013034,-0.0028136378682554553,18.7186,19.1479,18.7143,19.05,17.0252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-27,24.262,25.39,23.904,25.388,25.388,61838000.0,32.47424000000001,-0.109315472975406,0.05344398340248963,19.1539,19.5,19.05,19.4986,17.4261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-29,25.954,26.118,25.396,25.456,25.456,48581000.0,32.27168,-0.21438274200329893,0.0026784307546871685,19.6243,19.9404,19.5646,19.8596,17.7488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-02,25.27,25.71,24.786,24.834,24.834,38756000.0,32.034800000000004,-0.20223955867520224,-0.0244343180389692,19.9286,20.1546,19.6721,19.6868,17.5944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-03,26.536,28.988,26.318,28.94,28.94,128412000.0,31.889160000000007,2.3133450304468988,0.16533784327937512,19.9393,20.2279,19.9171,20.2257,18.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-04,28.864,28.886,27.426,27.79,27.79,65738500.0,31.715640000000008,-0.48806575709435257,-0.03973738769868701,20.1964,20.3282,20.0293,20.1786,18.0339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-05,28.03,28.67,27.9,28.096,28.096,46442000.0,31.536600000000007,-0.2935342303216532,0.01101115509175966,20.4518,20.5407,20.2289,20.2821,18.1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-06,28.302,28.498,27.26,27.472,27.472,39548000.0,31.331480000000006,-0.14844321949959088,-0.022209567198177634,20.2068,20.2411,19.9846,20.0007,17.8749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-09,27.4,28.34,26.842,28.32,28.32,45307500.0,31.134280000000004,0.14563315464751694,0.030867792661619063,20.0321,20.3421,20.0321,20.2296,18.0795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-10,28.01,29.174,27.972,28.438,28.438,53741000.0,30.929560000000006,0.18613916018319263,0.0041666666666666154,20.1279,20.2814,20.0429,20.1982,18.0514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-11,28.376,28.61,27.898,27.93,27.93,35689000.0,30.71616000000001,-0.3359074077519957,-0.017863422181587985,20.25,20.3918,19.9889,20.0486,17.9177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-12,27.94,29.648,27.706,29.494,29.494,53839000.0,30.582240000000006,0.5085600605228502,0.05599713569638382,20.0764,20.1907,20.0011,20.0193,17.8915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-13,29.61,30.36,29.464,29.53,29.53,52959500.0,30.479600000000005,-0.016335741748546594,0.001220587238082368,20.1018,20.1029,19.7739,19.8011,17.6965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-16,29.696,30.086,29.22,29.588,29.588,33376500.0,30.347440000000006,-0.3697731285227391,0.001964104300711135,19.8221,20.0943,19.8218,19.9107,17.7945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
